StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,QID47,QID52,Q1,Q1_4_TEXT,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q9,Q10,Q11,Q12,Q13,Q14,QID53,PROLIFIC_PID,FL_22_DO
2025-06-22 23:41:12,2025-06-22 23:45:11,IP Address,100,239,True,2025-06-22 23:45:11,R_20TXHVGv6cPg7J6,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67d72063e9c2d9c1c2f242b4,Female,,Black or African American,Bachelor’s degree,Conservative,Somewhat agree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat negative,Somewhat positive,Not at all,I consent.,67d72063e9c2d9c1c2f242b4,FL_24
2025-06-22 23:40:41,2025-06-22 23:45:13,IP Address,100,271,True,2025-06-22 23:45:13,R_25zLXK5xGD18eLO,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67cc96b64c3dc17edc0a4c45,Female,,White or Caucasian,Bachelor’s degree,Very conservative,Somewhat agree,Strongly agree,Somewhat agree,Neither,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither positive nor negative,Somewhat negative,Slightly,I consent.,67cc96b64c3dc17edc0a4c45,FL_24
2025-06-22 23:42:12,2025-06-22 23:45:13,IP Address,100,180,True,2025-06-22 23:45:14,R_ZKbDHBWZMjwmsjn,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6849d43a84d2b82f16f0900e,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Extremely,I consent.,6849d43a84d2b82f16f0900e,FL_23
2025-06-22 23:40:26,2025-06-22 23:45:16,IP Address,100,289,True,2025-06-22 23:45:16,R_1jpP2FN6pPLsWct,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",64002c54ba91ee5ca1237edb,Male,,Asian,Bachelor’s degree,Very liberal,Somewhat agree,Strongly agree,Strongly disagree,Canada,,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,64002c54ba91ee5ca1237edb,FL_24
2025-06-22 23:41:45,2025-06-22 23:45:20,IP Address,100,214,True,2025-06-22 23:45:20,R_9SkKuCXhrOuO3Sx,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5c0e9691a2f251000137ead2,Male,,White or Caucasian,Bachelor’s degree,Very conservative,Strongly agree,Strongly agree,Strongly disagree,The United States,,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Extremely negative,Neither positive nor negative,Not at all,I consent.,5c0e9691a2f251000137ead2,FL_23
2025-06-22 23:41:13,2025-06-22 23:45:20,IP Address,100,247,True,2025-06-22 23:45:20,R_2VCITTJPDM3QLH8,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683bfc2b95cbc04d989e3cfa,Male,,Black or African American,Bachelor’s degree,Moderate,Somewhat agree,Somewhat agree,Neither agree nor disagree,The United States,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,683bfc2b95cbc04d989e3cfa,FL_23
2025-06-22 23:40:43,2025-06-22 23:45:26,IP Address,100,282,True,2025-06-22 23:45:26,R_sLju7X01MwoK5kl,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5fb96b9798cd084465b0bf36,Male,,White or Caucasian,Associates or technical degree,Moderate,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Extremely negative,Somewhat positive,Extremely,I consent.,5fb96b9798cd084465b0bf36,FL_24
2025-06-22 23:41:25,2025-06-22 23:45:28,IP Address,100,242,True,2025-06-22 23:45:28,R_1DUSvYicf9YH9Bd,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68544f814219b6df47110f62,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat negative,Somewhat positive,Mostly,I consent.,68544f814219b6df47110f62,FL_24
2025-06-22 23:41:50,2025-06-22 23:45:30,IP Address,100,220,True,2025-06-22 23:45:30,R_2rVGDgeaaewDfLX,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6844fb1d55f56c9b38e10d45,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Mostly,I consent.,6844fb1d55f56c9b38e10d45,FL_24
2025-06-22 23:40:46,2025-06-22 23:45:33,IP Address,100,286,True,2025-06-22 23:45:34,R_1H5mdGC1JVXPS4Y,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",673378009f99d14c232c1f2b,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,673378009f99d14c232c1f2b,FL_23
2025-06-22 23:41:30,2025-06-22 23:45:34,IP Address,100,243,True,2025-06-22 23:45:34,R_Df2zJNGuMb0mxJT,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5d617ba9364f9a0019f1dac3,Non-binary / third gender,,Asian,Associates or technical degree,Very liberal,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Canada,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat positive,Extremely negative,Not at all,I consent.,5d617ba9364f9a0019f1dac3,FL_24
2025-06-22 23:42:36,2025-06-22 23:45:37,IP Address,100,180,True,2025-06-22 23:45:37,R_qEYF49tdZw0A9UZ,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6844b2b783045a97f346b828,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Somewhat agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Neither positive nor negative,Mostly,I consent.,6844b2b783045a97f346b828,FL_23
2025-06-22 23:40:44,2025-06-22 23:45:37,IP Address,100,292,True,2025-06-22 23:45:37,R_1jqWpHJXQaplr3b,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683bcd3788b41a10c42c09a4,Female,,Black or African American,"Some college, but no degree",Liberal,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,683bcd3788b41a10c42c09a4,FL_24
2025-06-22 23:41:12,2025-06-22 23:45:38,IP Address,100,265,True,2025-06-22 23:45:38,R_1Q3C10VAzuAONzE,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67c7e250b3d28dd21344b3ce,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Canada,,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,67c7e250b3d28dd21344b3ce,FL_23
2025-06-22 23:41:50,2025-06-22 23:45:38,IP Address,100,227,True,2025-06-22 23:45:38,R_1fZrzKiJ2EWeXiq,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67d35d2c2eff9287d28e04e8,Female,,Black or African American,Bachelor’s degree,Liberal,Somewhat agree,Somewhat agree,Somewhat agree,Canada,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Extremely,I consent.,67d35d2c2eff9287d28e04e8,FL_24
2025-06-22 23:41:21,2025-06-22 23:45:39,IP Address,100,258,True,2025-06-22 23:45:39,R_2WVbyoLoxrMWtPn,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",66f1b4e2d875c6785ca1d50a,Female,,White or Caucasian,"Some college, but no degree",Very conservative,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither positive nor negative,Somewhat positive,Not at all,I consent.,66f1b4e2d875c6785ca1d50a,FL_23
2025-06-22 23:41:51,2025-06-22 23:45:39,IP Address,100,228,True,2025-06-22 23:45:40,R_1Kx60p6yiyFuIZr,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6830c862fe3f281ebec2c602,Male,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither,,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither positive nor negative,Somewhat negative,Mostly,I consent.,6830c862fe3f281ebec2c602,FL_24
2025-06-22 23:41:31,2025-06-22 23:45:41,IP Address,100,250,True,2025-06-22 23:45:41,R_1NxBZ9O8JRc7CjM,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68488e20013d4cce5778a173,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Somewhat agree,Somewhat agree,Canada,,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Extremely positive,Somewhat negative,Mostly,I consent.,68488e20013d4cce5778a173,FL_24
2025-06-22 23:40:44,2025-06-22 23:45:41,IP Address,100,296,True,2025-06-22 23:45:41,R_3kb8iI9gARrLwm5,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5dd61dcccaee3e5c8b9141cf,Female,,White or Caucasian,Associates or technical degree,Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,5dd61dcccaee3e5c8b9141cf,FL_23
2025-06-22 23:40:48,2025-06-22 23:45:43,IP Address,100,295,True,2025-06-22 23:45:43,R_UR3gbARt3Ujekhz,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",668879eaa1dc0707575d5c82,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither,,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither positive nor negative,Somewhat negative,Not at all,I consent.,668879eaa1dc0707575d5c82,FL_23
2025-06-22 23:43:07,2025-06-22 23:45:46,IP Address,100,159,True,2025-06-22 23:45:46,R_3rTC1reLM92coa1,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",65cb586a1166caf7eb546dda,Female,,Asian,Bachelor’s degree,Conservative,Somewhat agree,Neither agree nor disagree,Somewhat agree,The United States,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat negative,Neither positive nor negative,Slightly,I consent.,65cb586a1166caf7eb546dda,FL_23
2025-06-22 23:41:00,2025-06-22 23:45:45,IP Address,100,285,True,2025-06-22 23:45:46,R_1DpVLpZVbyfay0E,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67ea1b486fa9c8eb97c1c4ea,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Somewhat agree,Neither,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Not sure,I consent.,67ea1b486fa9c8eb97c1c4ea,FL_24
2025-06-22 23:41:44,2025-06-22 23:45:48,IP Address,100,243,True,2025-06-22 23:45:48,R_2rYHYjOau9umO3K,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5df967d2f6191f6e87b236e6,Male,,Asian,Bachelor’s degree,Moderate,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither,,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither positive nor negative,Neither positive nor negative,Slightly,I consent.,5df967d2f6191f6e87b236e6,FL_24
2025-06-22 23:41:18,2025-06-22 23:45:48,IP Address,100,270,True,2025-06-22 23:45:49,R_2a8FRZkbOU8lVTx,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683b6daaea33bd452fbbcf8f,Female,,White or Caucasian,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Mostly,I consent.,683b6daaea33bd452fbbcf8f,FL_23
2025-06-22 23:42:28,2025-06-22 23:45:50,IP Address,100,201,True,2025-06-22 23:45:50,R_1eDAvkyGyLVduuU,anonymous,EN,0.4000000059604645,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684650432d34192a437b0d80,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Somewhat agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat negative,Somewhat positive,Extremely,I consent.,684650432d34192a437b0d80,FL_23
2025-06-22 23:42:03,2025-06-22 23:45:57,IP Address,100,234,True,2025-06-22 23:45:58,R_9KSyvUPNVybcEFP,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682f8aedd9fd61e40c0b308c,Female,,White or Caucasian,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Mostly,I consent.,682f8aedd9fd61e40c0b308c,FL_24
